0.250	1.517	0.000260
0.255	1.515	0.000240
0.260	1.513	0.000222
0.265	1.511	0.000206
0.270	1.509	0.000191
0.275	1.507	0.000179
0.280	1.505	0.000167
0.285	1.504	0.000157
0.290	1.502	0.000148
0.295	1.501	0.000139
0.300	1.500	0.000132
0.305	1.499	0.000125
0.310	1.497	0.000118
0.315	1.496	0.000112
0.320	1.495	0.000107
0.325	1.494	0.000102
0.400	1.484	0
0.500	1.476	0
0.700	1.470	0
0.900	1.468	0
1.100	1.466	0
2.500	1.464	0
