210.069900 	 1.701631 	 0.000000 
211.652390 	 1.705416 	 0.000000 
213.234980 	 1.707251 	 0.000000 
214.817660 	 1.707232 	 0.000000 
216.400390 	 1.705435 	 0.000000 
217.983200 	 1.701979 	 0.000000 
219.566090 	 1.697014 	 0.000000 
221.149050 	 1.690728 	 0.000000 
222.732060 	 1.683354 	 0.000000 
224.315160 	 1.675165 	 0.000000 
225.898350 	 1.666489 	 0.000000 
227.481600 	 1.657703 	 0.000000 
229.064910 	 1.649159 	 0.000000 
230.648280 	 1.641233 	 0.000000 
232.231770 	 1.634246 	 0.000000 
233.815280 	 1.628453 	 0.000000 
235.398880 	 1.624026 	 0.000000 
236.982540 	 1.621027 	 0.000000 
238.566280 	 1.619403 	 0.000000 
240.150100 	 1.619010 	 0.000000 
241.733960 	 1.619597 	 0.000000 
243.317900 	 1.620882 	 0.000000 
244.901900 	 1.622538 	 0.000000 
246.485960 	 1.624258 	 0.000000 
248.070100 	 1.625740 	 0.000000 
249.654300 	 1.626770 	 0.000000 
251.238560 	 1.627191 	 0.000000 
252.822880 	 1.626881 	 0.000000 
254.407270 	 1.625848 	 0.000000 
255.991730 	 1.624142 	 0.000000 
257.576230 	 1.621847 	 0.000000 
259.160830 	 1.619135 	 0.000000 
260.745450 	 1.616160 	 0.000000 
262.330140 	 1.613113 	 0.000000 
263.914890 	 1.610178 	 0.000000 
265.499690 	 1.607503 	 0.000000 
267.084590 	 1.605247 	 0.000000 
268.669530 	 1.603504 	 0.000000 
270.254520 	 1.602348 	 0.000000 
271.839570 	 1.601824 	 0.000000 
273.424680 	 1.601936 	 0.000000 
275.009830 	 1.602628 	 0.000000 
276.595060 	 1.603875 	 0.000000 
278.180360 	 1.605584 	 0.000000 
279.765690 	 1.607655 	 0.000000 
281.351070 	 1.609971 	 0.000000 
282.936490 	 1.612441 	 0.000000 
284.522000 	 1.614926 	 0.000000 
286.107540 	 1.617308 	 0.000000 
287.693180 	 1.619492 	 0.000000 
289.278810 	 1.621367 	 0.000000 
290.864530 	 1.622842 	 0.000000 
292.450260 	 1.623845 	 0.000000 
294.036070 	 1.624351 	 0.000000 
295.621950 	 1.624330 	 0.000000 
297.207830 	 1.623808 	 0.000000 
298.793790 	 1.622836 	 0.000000 
300.379820 	 1.621523 	 0.000000 
301.965880 	 1.619994 	 0.000000 
303.551970 	 1.618425 	 0.000000 
305.138120 	 1.616995 	 0.000000 
306.724300 	 1.615911 	 0.000000 
308.310550 	 1.615361 	 0.000000 
309.896850 	 1.615518 	 0.000000 
311.483180 	 1.616491 	 0.000000 
313.069550 	 1.618383 	 0.000000 
314.655980 	 1.621177 	 0.000000 
316.242460 	 1.624837 	 0.000000 
317.828950 	 1.629232 	 0.000000 
319.415530 	 1.634196 	 0.000000 
321.002140 	 1.639515 	 0.000000 
322.588750 	 1.644949 	 0.000000 
324.175450 	 1.650269 	 0.000000 
325.762150 	 1.655261 	 0.000000 
327.348940 	 1.659715 	 0.000000 
328.935730 	 1.663473 	 0.000000 
330.522550 	 1.666431 	 0.000000 
332.109440 	 1.668515 	 0.000000 
333.696350 	 1.669696 	 0.000000 
335.283320 	 1.669996 	 0.000000 
336.870300 	 1.669475 	 0.000000 
338.457340 	 1.668200 	 0.000000 
340.044400 	 1.666280 	 0.000000 
341.631530 	 1.663806 	 0.000000 
343.218660 	 1.660900 	 0.000000 
344.805850 	 1.657657 	 0.000000 
346.393040 	 1.654191 	 0.000000 
347.980290 	 1.650575 	 0.000000 
349.567570 	 1.646904 	 0.000000 
351.154880 	 1.643223 	 0.000000 
352.742220 	 1.639584 	 0.000000 
354.329590 	 1.636031 	 0.000000 
355.916990 	 1.632585 	 0.000000 
357.504460 	 1.629271 	 0.000000 
359.091890 	 1.626088 	 0.000000 
360.679380 	 1.623049 	 0.000000 
362.266910 	 1.620135 	 0.000000 
363.854490 	 1.617358 	 0.000000 
365.442080 	 1.614697 	 0.000000 
367.029690 	 1.612153 	 0.000000 
368.617340 	 1.609718 	 0.000000 
370.205020 	 1.607362 	 0.000000 
371.792690 	 1.605104 	 0.000000 
373.380430 	 1.602905 	 0.000000 
374.968170 	 1.600776 	 0.000000 
376.555940 	 1.598706 	 0.000000 
378.143740 	 1.596675 	 0.000000 
379.731540 	 1.594694 	 0.000000 
381.319400 	 1.592742 	 0.000000 
382.907260 	 1.590820 	 0.000000 
384.495180 	 1.588927 	 0.000000 
386.083070 	 1.587044 	 0.000000 
387.670990 	 1.585180 	 0.000000 
389.258970 	 1.583336 	 0.000000 
390.846920 	 1.581481 	 0.000000 
392.434940 	 1.579646 	 0.000000 
394.022950 	 1.577800 	 0.000000 
395.610990 	 1.575963 	 0.000000 
397.199040 	 1.574115 	 0.000000 
398.787110 	 1.572267 	 0.000000 
400.375180 	 1.570417 	 0.000000 
401.963320 	 1.568556 	 0.000000 
403.551450 	 1.566704 	 0.000000 
405.139590 	 1.564840 	 0.000000 
406.727720 	 1.562975 	 0.000000 
408.315920 	 1.561108 	 0.000000 
409.904110 	 1.559249 	 0.000000 
411.492280 	 1.557398 	 0.000000 
413.080510 	 1.555565 	 0.000000 
414.668760 	 1.553750 	 0.000000 
416.256990 	 1.551963 	 0.000000 
417.845280 	 1.550203 	 0.000000 
419.433500 	 1.548491 	 0.000000 
421.021790 	 1.546817 	 0.000000 
422.610050 	 1.545200 	 0.000000 
424.198400 	 1.543640 	 0.000000 
425.786680 	 1.542148 	 0.000000 
