211.352493 	 1.570175 	 0.000000 
212.937988 	 1.588346 	 0.000000 
214.523560 	 1.606861 	 0.000000 
216.109207 	 1.625372 	 0.000000 
217.694916 	 1.643565 	 0.000000 
219.280716 	 1.661173 	 0.000000 
220.866547 	 1.677971 	 0.000000 
222.452469 	 1.693778 	 0.000000 
224.038452 	 1.708453 	 0.000000 
225.624481 	 1.721889 	 0.000000 
227.210617 	 1.734021 	 0.000000 
228.796783 	 1.744808 	 0.000000 
230.383026 	 1.754237 	 0.000000 
231.969330 	 1.762322 	 0.000000 
233.555695 	 1.769091 	 0.000000 
235.142120 	 1.774590 	 0.000000 
236.728607 	 1.778883 	 0.000000 
238.315155 	 1.782038 	 0.000000 
239.901779 	 1.784133 	 0.000000 
241.488449 	 1.785250 	 0.000000 
243.075195 	 1.785474 	 0.000000 
244.661987 	 1.784894 	 0.000000 
246.248825 	 1.783595 	 0.000000 
247.835739 	 1.781662 	 0.000000 
249.422699 	 1.779177 	 0.000000 
251.009735 	 1.776218 	 0.000000 
252.596832 	 1.772861 	 0.000000 
254.183960 	 1.769175 	 0.000000 
255.771164 	 1.765223 	 0.000000 
257.358398 	 1.761067 	 0.000000 
258.945709 	 1.756759 	 0.000000 
260.533081 	 1.752346 	 0.000000 
262.120483 	 1.747874 	 0.000000 
263.707947 	 1.743381 	 0.000000 
265.295471 	 1.738898 	 0.000000 
266.883057 	 1.734455 	 0.000000 
268.470673 	 1.730078 	 0.000000 
270.058350 	 1.725783 	 0.000000 
271.646088 	 1.721590 	 0.000000 
273.233856 	 1.717511 	 0.000000 
274.821716 	 1.713557 	 0.000000 
276.409576 	 1.709735 	 0.000000 
277.997498 	 1.706048 	 0.000000 
279.585480 	 1.702501 	 0.000000 
281.173492 	 1.699095 	 0.000000 
282.761566 	 1.695830 	 0.000000 
284.349670 	 1.692701 	 0.000000 
285.937836 	 1.689708 	 0.000000 
287.526062 	 1.686845 	 0.000000 
289.114319 	 1.684109 	 0.000000 
290.702606 	 1.681493 	 0.000000 
292.290955 	 1.678991 	 0.000000 
293.879333 	 1.676598 	 0.000000 
295.467804 	 1.674307 	 0.000000 
297.056274 	 1.672112 	 0.000000 
298.644775 	 1.670005 	 0.000000 
300.233337 	 1.667981 	 0.000000 
301.821960 	 1.666032 	 0.000000 
